Leave  Users in CERT4.2 from 2009-12 to 2011-05
MDH0580,2011-03-04,Morgan Deborah Hoover,MDH0580,Morgan.Deborah.Hoover@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England
VSA0230,2011-03-04,Vivian Sarah Arnold,VSA0230,Vivian.Sarah.Arnold@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson
LUR0896,2011-03-08,Leonard Uriel Ramos,LUR0896,Leonard.Uriel.Ramos@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke
SNC0187,2011-03-10,Stuart Nicolas Cervantes,SNC0187,Stuart.Nicolas.Cervantes@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon
KNG0672,2011-03-11,Kasimir Nehru Galloway,KNG0672,Kasimir.Nehru.Galloway@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez
QCH0110,2011-03-17,Quinn Coby Hays,QCH0110,Quinn.Coby.Hays@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates
FSC0601,2011-03-18,Felicia Sloane Cabrera,FSC0601,Felicia.Sloane.Cabrera@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks
NRD0548,2011-03-18,Nissim Rafael Delacruz,NRD0548,Nissim.Rafael.Delacruz@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall
WDD0366,2011-03-22,Wesley Dustin Dickerson,WDD0366,Wesley.Dustin.Dickerson@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong
MMB0488,2011-03-24,Maggy Melissa Burt,MMB0488,Maggy.Melissa.Burt@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson
CEJ0109,2011-04-05,Casey Edward Joyce,CEJ0109,Casey.Edward.Joyce@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates
NWT0098,2011-04-06,Nehru Wyatt Tate,NWT0098,Nehru.Wyatt.Tate@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell
GBM0603,2011-04-11,Galena Britanney Merritt,GBM0603,Galena.Britanney.Merritt@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks
NRO0768,2011-04-11,Nora Regina Oconnor,NRO0768,Nora.Regina.Oconnor@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes
HBO0413,2011-04-12,Harper Basil Obrien,HBO0413,Harper.Basil.Obrien@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker
CQW0652,2011-04-18,Chastity Quyn Wilkerson,CQW0652,Chastity.Quyn.Wilkerson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston
DGN0480,2011-04-20,Donovan Garth Nieves,DGN0480,Donovan.Garth.Nieves@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson
HKB0418,2011-04-26,Halee Kim Burnett,HKB0418,Halee.Kim.Burnett@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker
JLM0364,2011-04-29,Jacqueline Latifah Miles,JLM0364,Jacqueline.Latifah.Miles@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong
RKF0164,2011-04-29,Ryan Kelly Frost,RKF0164,Ryan.Kelly.Frost@dtaa.com,Statistician,1,5 - SalesAndMarketing,1 - MarketAnalysis,,Dacey Jorden Bowen
FSB0399,2011-04-29,Ferris Stone Bender,FSB0399,Ferris.Stone.Bender@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray
